,medium,time_control,age_diff,home_country_diff,rating_diff,players_sex,first_game_diff,n_tour_diff,n_game_diff,score_diff,n_games_higher,n_upset_higher,n_peo,n_upset_peo,upset
1796,online,blitz,1,0,265.0,FM,0,7,62,-0.0939890710382512,4,1,0,0,1
1797,online,blitz,1,0,686.0,MM,0,-8,-49,0.0152542372881355,12,2,0,0,0
1798,online,blitz,2,0,431.0,MF,0,-4,-28,-0.1947368421052631,11,2,1,1,0
1799,online,blitz,3,0,634.0,MM,0,0,-11,-0.0294117647058823,11,3,0,0,0
1800,online,blitz,-1,0,205.0,MM,0,2,9,-0.0421052631578946,2,1,0,0,0
1801,online,blitz,-1,0,249.0,FF,0,3,14,0.2967171717171717,12,1,0,0,0
1802,online,blitz,1,0,476.0,MM,0,-5,-32,-0.1797619047619046,4,1,0,0,0
1803,online,blitz,3,0,480.0,MF,0,1,7,0.03125,5,2,0,0,0
1804,online,blitz,0,0,351.0,MM,0,2,18,0.2285714285714286,5,1,0,0,1
1805,online,blitz,4,0,528.0,MM,0,20,158,0.0811528547996562,12,2,0,0,0
1806,online,blitz,-2,0,1000.0,MM,0,17,139,0.1883503401360544,0,0,0,0,0
1807,online,blitz,-3,0,1045.0,MM,0,54,418,0.341822429906542,5,1,0,0,0
1808,online,blitz,-2,0,1038.0,MM,0,6,52,0.1129032258064516,5,0,0,0,0
1809,online,blitz,2,0,1036.0,MF,0,16,86,0.0732517482517483,11,3,0,0,0
1810,online,blitz,-1,0,695.0,MM,0,6,53,-0.060319872629903,18,4,0,0,0
1811,online,blitz,4,0,360.0,MM,0,-4,-35,0.0528022833419823,7,1,0,0,0
1812,online,blitz,-2,0,1028.0,MM,0,29,236,0.3109756097560976,5,0,0,0,0
1813,online,blitz,1,0,339.0,MM,0,22,122,-0.0403846153846153,0,0,0,0,0
1814,online,blitz,4,0,985.0,MM,0,9,85,0.1716227697536108,9,1,0,0,0
1815,online,blitz,2,0,497.0,MF,0,8,97,0.1742424242424242,33,5,0,0,0
1816,online,blitz,-3,0,627.0,MM,0,-5,-32,-0.0732669869595058,18,4,0,0,1
1817,online,blitz,2,0,477.0,FM,0,8,51,-0.0188014101057579,5,1,0,0,1
1818,online,blitz,-3,0,476.0,MM,0,0,-2,0.2249999999999999,3,0,0,0,0
1819,online,blitz,4,0,1009.0,MM,0,3,24,0.2025901942645698,5,1,0,0,0
1820,online,blitz,0,0,456.0,MM,0,-3,-16,-0.0631136044880785,11,2,0,0,0
1821,online,blitz,-4,0,724.0,FM,0,3,20,0.0803571428571429,0,0,0,0,0
1822,online,blitz,-1,0,405.0,MM,0,13,108,0.0155038759689922,2,0,0,0,0
1823,online,blitz,-1,0,385.0,MM,0,54,420,0.116822429906542,0,0,0,0,0
1824,online,blitz,1,0,696.0,MM,0,14,148,0.262224819793493,19,12,0,0,0
1825,online,blitz,0,0,571.0,MF,0,-3,8,-0.069055944055944,11,3,0,0,1
1826,online,blitz,1,0,211.0,MM,0,10,83,0.0517357600269632,7,4,0,0,0
1827,online,blitz,-1,0,624.0,MM,0,11,36,-0.1015548281505728,18,4,0,0,0
1828,online,blitz,1,0,634.0,MM,0,3,55,0.1261682242990653,10,1,0,0,0
1829,online,blitz,2,0,247.0,MM,0,17,141,0.042517006802721,0,0,0,0,1
1830,online,blitz,2,0,584.0,MM,0,1,36,-0.046037296037296,27,8,0,0,0
1831,online,blitz,-1,0,473.0,MM,0,-4,-17,0.097457627118644,17,8,0,0,0
1832,online,blitz,-2,0,547.0,MM,0,2,11,0.2666666666666666,3,0,0,0,0
1833,online,blitz,0,0,636.0,FM,0,-1,-1,0.1557881773399015,19,12,0,0,0
1834,online,blitz,2,0,806.0,FM,0,7,52,0.0049140049140049,9,1,0,0,0
1835,online,blitz,4,0,203.0,MM,0,-49,-381,-0.0609713660767547,26,15,0,0,1
1836,online,blitz,0,0,282.0,MM,0,-3,-48,0.0578767573249244,23,7,0,0,1
1837,online,blitz,0,0,325.0,FM,0,-5,-34,-0.1756912442396313,11,2,0,0,0
1838,online,blitz,3,0,242.0,MM,0,6,105,-0.0539654144305307,2,1,0,0,0
1839,online,blitz,1,0,520.0,MM,0,1,13,-0.060001988466892,18,4,0,0,0
1840,online,blitz,-1,0,334.0,MM,0,7,70,-0.0204918032786885,10,1,0,0,0
1841,online,blitz,0,0,311.0,MM,0,4,33,0.3314794215795328,19,12,0,0,0
1842,online,blitz,0,0,283.0,MF,0,12,56,0.1251559251559251,14,2,0,0,0
1843,online,blitz,0,0,559.0,MM,0,7,70,0.0296281697543029,17,8,0,0,0
1844,online,blitz,0,0,460.0,FF,0,-5,-29,-0.1113636363636363,11,3,0,0,0
1845,online,blitz,0,0,834.0,MM,0,25,217,0.4489066442388562,19,12,0,0,0
1846,online,blitz,-1,0,794.0,MM,0,20,188,0.2742424242424242,5,1,0,0,0
1847,online,blitz,2,0,262.0,MM,0,-6,-41,-0.0268817204301076,11,2,0,0,0
1848,online,blitz,0,0,262.0,MM,-1,3,26,0.1923076923076923,0,0,0,0,0
1849,online,blitz,-3,0,423.0,FM,0,1,5,0.0,5,1,0,0,0
1850,online,blitz,-3,0,469.0,MM,0,8,52,0.2935483870967742,5,1,0,0,0
1851,online,blitz,3,0,312.0,MF,0,-5,-30,0.0243506493506493,11,3,0,0,1
1852,online,blitz,0,0,836.0,MF,0,24,205,0.2621951219512195,7,0,0,0,1
1853,online,blitz,-2,0,547.0,MM,0,52,402,0.0495147375988497,8,2,0,0,0
1854,online,blitz,2,0,308.0,MF,0,1,6,0.2666666666666666,4,0,1,0,0
1855,online,blitz,2,0,260.0,MM,0,17,146,0.2319347319347319,18,1,0,0,1
1856,online,blitz,3,0,783.0,MM,0,0,-1,0.1274350649350649,6,1,0,0,0
1857,online,blitz,0,0,756.0,MM,0,0,-6,0.0727536231884058,21,6,0,0,0
1858,online,blitz,2,0,970.0,MM,1,-1,-8,-0.0625,0,0,0,0,0
1859,online,blitz,0,0,558.0,MF,0,9,70,0.1383000617410989,10,1,0,0,0
1860,online,blitz,-2,0,830.0,MM,-1,1,9,0.0,0,0,0,0,0
1861,online,blitz,-1,0,870.0,FM,0,5,43,0.0481991525423728,9,1,0,0,0
1862,online,blitz,3,0,531.0,MM,0,-7,-52,-0.1066270178419711,13,7,0,0,1
1863,online,blitz,-3,0,405.0,MM,0,8,73,0.1025442477876106,12,3,0,0,0
1864,online,blitz,0,0,430.0,MM,-1,5,40,0.1125,0,0,0,0,0
1865,online,blitz,3,0,411.0,MF,1,-3,-25,-0.24,2,0,0,0,0
1866,online,blitz,-2,0,415.0,MM,0,23,212,0.0020383204239706,0,0,0,0,0
1867,online,blitz,1,0,436.0,MM,0,5,57,0.0394736842105263,0,0,0,0,0
1868,online,blitz,0,0,571.0,MM,0,42,347,0.0397937866433049,18,10,0,0,0
1869,online,blitz,-1,0,348.0,MM,0,-3,-11,-0.0443627450980391,13,7,0,0,0
1870,online,blitz,0,0,917.0,MM,0,-6,52,-0.0663594470046082,43,17,0,0,0
1871,online,blitz,-2,0,696.0,MM,0,-5,-34,-0.0191498316498316,26,6,0,0,0
1872,online,blitz,0,0,743.0,MF,0,4,26,0.1826761038085608,10,1,0,0,0
1873,online,blitz,-1,0,695.0,MM,0,-16,-185,0.1866883116883116,74,28,0,0,0
1874,online,blitz,2,0,1041.0,MF,0,36,301,0.1847670250896057,1,0,0,0,0
1875,online,blitz,1,0,459.0,MM,-1,1,9,0.0555555555555555,0,0,0,0,0
1876,online,blitz,-2,0,347.0,FM,0,-5,-21,-0.1579464988198269,16,3,0,0,1
1877,online,blitz,3,0,506.0,MM,0,-1,-23,-0.1726744186046511,7,3,0,0,0
1878,online,blitz,1,0,359.0,MM,1,-6,-40,-0.0124999999999999,12,3,0,0,1
1879,online,blitz,0,0,353.0,MF,0,-2,-16,-0.24,2,0,0,0,0
1880,online,blitz,0,0,348.0,FM,0,-5,-12,-0.1872761995703031,18,10,0,0,1
1881,online,blitz,1,0,779.0,MM,0,0,-5,0.2130681818181817,9,1,0,0,0
1882,online,blitz,1,0,354.0,FM,-1,15,125,0.1119999999999999,0,0,0,0,0
1883,online,blitz,3,0,413.0,MM,0,3,11,-0.0305555555555555,1,0,0,0,1
1884,online,blitz,-1,0,293.0,MM,0,1,6,-0.1279464064179969,13,7,0,0,1
1885,online,blitz,-1,0,374.0,MM,0,-49,-407,-0.0611679454390451,32,13,0,0,0
1886,online,blitz,2,0,638.0,FF,0,4,32,-0.1409214092140921,1,0,0,0,0
1887,online,blitz,2,0,817.0,MM,0,4,30,0.1571428571428571,2,0,0,0,0
1888,online,blitz,4,0,372.0,MM,0,-3,-34,0.062037037037037,1,1,0,0,0
1889,online,blitz,-1,0,276.0,MM,0,2,20,0.0823754789272031,1,0,0,0,0
1890,online,blitz,-1,0,372.0,MF,0,-18,-86,0.004491483968515,52,13,0,0,1
1891,online,blitz,-4,0,379.0,FM,0,-3,-3,-0.0556314926189175,16,3,0,0,0
1892,online,blitz,0,0,525.0,FM,0,0,3,0.1718181818181817,8,1,0,0,0
1893,online,blitz,-2,0,582.0,MM,0,-9,-56,-0.0328847462952296,44,21,0,0,1
1894,online,blitz,1,0,604.0,MM,0,0,4,0.0,2,0,0,0,1
1895,online,blitz,2,0,579.0,MF,0,1,2,0.1262626262626262,1,0,0,0,0
1896,online,blitz,-2,0,477.0,FM,-1,3,25,0.24,0,0,0,0,0
1897,online,blitz,0,0,367.0,MM,-1,5,54,0.0092592592592593,0,0,0,0,1
1898,online,blitz,1,0,566.0,MF,0,2,10,-0.0828571428571428,2,0,0,0,0
1899,online,blitz,0,0,469.0,MM,0,-5,-17,-0.241262389149713,18,10,0,0,0
1900,online,blitz,-3,0,459.0,MM,0,-9,-53,-0.0170250896057347,16,3,0,0,0
1901,online,blitz,3,0,467.0,MM,1,-26,-165,-0.1999999999999999,43,17,0,0,0
1902,online,blitz,2,0,639.0,MM,0,1,3,0.1193181818181817,0,0,0,0,1
1903,online,blitz,0,0,708.0,MM,0,13,108,0.1150442477876105,2,0,0,0,0
1904,online,blitz,3,0,1343.0,MM,0,5,52,0.4696969696969697,3,1,0,0,0
1905,online,blitz,0,0,340.0,MF,0,-31,-190,-0.0549972082635399,52,13,0,0,0
1906,online,blitz,4,0,393.0,MM,0,0,0,0.0,0,0,0,0,1
1907,online,blitz,-2,0,397.0,MM,0,37,256,0.2501336898395722,74,28,0,0,0
1908,online,blitz,-1,0,478.0,MM,0,-22,-160,-0.1479289940828402,44,21,0,0,1
1909,online,blitz,2,0,308.0,MF,0,1,4,0.396103896103896,3,0,0,0,0
1910,online,blitz,3,0,751.0,MM,0,-20,-110,-0.0636363636363636,43,17,0,0,0
1911,online,blitz,3,0,239.0,MM,0,-5,-56,-0.2249999999999999,9,5,0,0,1
1912,online,blitz,-1,0,419.0,MM,0,-4,-7,-0.0565134099616857,4,0,0,0,0
1913,online,blitz,2,0,403.0,MM,0,1,16,-0.0533834586466165,0,0,0,0,1
1914,online,blitz,2,0,536.0,MM,1,-23,-169,-0.1479289940828402,44,21,0,0,0
1915,online,blitz,-1,0,546.0,MM,1,-10,-88,-0.0284090909090909,26,6,0,0,0
1916,online,blitz,-1,0,730.0,FM,-1,1,13,-0.4230769230769231,0,0,0,0,0
1917,online,blitz,4,0,938.0,MF,-1,11,99,0.2171717171717171,0,0,0,0,0
1918,online,blitz,3,0,920.0,MM,1,-10,-70,0.0142857142857142,33,10,0,0,0
1919,online,blitz,2,0,924.0,MF,0,21,178,0.0075892857142857,2,0,0,0,0
1920,online,blitz,1,0,969.0,MM,0,0,-4,0.011204481792717,7,2,0,0,0
1921,online,blitz,-1,0,1100.0,MM,0,6,38,0.1760752688172043,8,3,0,0,0
1922,online,blitz,0,0,959.0,MF,0,23,197,0.1850961538461538,1,1,0,0,0
1923,online,blitz,2,0,916.0,MF,0,-1,-17,0.256590293175659,55,13,0,0,0
1924,online,blitz,0,0,974.0,MM,0,-2,3,-0.0172684458398744,10,2,0,0,0
1925,online,blitz,1,0,1139.0,MM,-1,6,41,0.1585365853658537,0,0,0,0,0
1926,online,blitz,3,0,558.0,MF,0,4,28,0.1891891891891891,0,0,0,0,0
1927,online,blitz,1,0,558.0,MM,0,-1,-8,0.0873983739837398,17,4,0,0,0
1928,online,blitz,-1,0,544.0,MM,0,4,25,-0.1631097560975609,3,0,0,0,0
1929,online,blitz,0,0,520.0,MF,0,4,32,-0.0596153846153846,9,3,0,0,1
1930,online,blitz,3,0,513.0,FF,0,-4,-17,-0.0961538461538461,4,1,0,0,0
1931,online,blitz,3,0,559.0,MM,-1,21,233,0.0493562231759656,0,0,0,0,0
1932,online,blitz,1,0,531.0,MM,1,-16,-112,0.03125,31,10,0,0,0
1933,online,blitz,2,0,514.0,MM,0,24,194,-0.1330357142857142,2,2,0,0,0
1934,online,blitz,3,0,508.0,MM,0,-20,-111,-0.0349264705882352,20,6,0,0,0
1935,online,blitz,-1,0,517.0,MM,0,8,55,0.217741935483871,0,0,0,0,0
1936,online,blitz,3,0,347.0,MM,0,14,176,-0.0295911452450869,10,5,0,0,0
1937,online,blitz,0,0,280.0,MF,1,-1,-9,0.0,4,2,0,0,0
1938,online,blitz,-1,0,285.0,MM,1,-1,-11,0.0454545454545454,1,0,0,0,0
1939,online,blitz,2,0,330.0,MM,0,9,71,0.1093142968142968,4,0,0,0,0
1940,online,blitz,-2,0,315.0,MM,0,24,203,0.0850961538461538,0,0,0,0,0
1941,online,blitz,1,0,279.0,MM,0,9,69,-0.1369606003752345,0,0,0,0,0
1942,online,blitz,-2,0,295.0,FM,0,8,69,-0.0534188034188034,2,1,0,0,1
1943,online,blitz,0,0,701.0,FF,0,-7,-47,-0.1517857142857143,9,4,0,0,0
1944,online,blitz,-1,0,342.0,MF,-1,7,50,0.27,0,0,0,0,0
1945,online,blitz,0,0,490.0,MF,0,-1,-11,-0.2305555555555556,9,3,0,0,0
1946,online,blitz,1,0,293.0,MM,0,17,137,-0.0394985808893093,2,1,0,0,1
1947,online,blitz,-2,0,619.0,MM,-1,7,61,0.0737704918032786,0,0,0,0,1
1948,online,blitz,2,0,619.0,MF,0,-11,-81,0.2525252525252525,55,13,0,0,1
1949,online,blitz,0,0,245.0,MM,0,26,277,-0.0201018174897706,7,2,0,0,0
1950,online,blitz,0,0,332.0,MM,0,11,73,0.059620596205962,2,1,0,0,1
1951,online,blitz,-2,0,555.0,FM,0,7,62,-0.1298076923076923,3,0,0,0,0
1952,online,blitz,1,0,560.0,MF,0,4,21,-0.150609756097561,9,3,0,0,0
1953,online,blitz,3,0,273.0,MM,0,20,224,0.1049117787315212,3,2,0,0,0
1954,online,blitz,2,0,494.0,FM,0,-17,-143,-0.1118421052631578,40,13,0,0,0
1955,online,blitz,0,0,714.0,MM,0,16,130,0.0914538000630715,7,2,0,0,0
1956,online,blitz,0,0,512.0,MF,1,-13,-99,0.0858585858585858,55,13,0,0,0
1957,online,blitz,2,0,478.0,MM,-1,1,5,0.0999999999999999,0,0,0,0,0
1958,online,blitz,0,0,530.0,MM,0,7,58,0.1319444444444444,6,1,0,0,0
1959,online,blitz,-2,0,483.0,MM,0,2,9,0.3076923076923077,0,0,0,0,0
1960,online,blitz,-1,0,631.0,MM,0,3,25,0.234375,0,0,0,0,0
1961,online,blitz,0,0,316.0,MM,-1,6,52,0.1153846153846154,0,0,0,0,0
1962,online,blitz,0,0,720.0,FM,0,1,15,0.0966386554621849,33,10,0,0,0
1963,online,blitz,-2,0,324.0,MM,0,4,43,0.0553470919324577,9,3,0,0,0
1964,online,blitz,0,0,352.0,MF,0,5,32,0.024390243902439,0,0,0,0,0
1965,online,blitz,-3,0,346.0,MM,0,-7,-44,-0.2442348008385744,12,7,0,0,0
1966,online,blitz,-1,0,544.0,MM,0,4,29,0.2223809523809523,7,2,0,0,0
1967,online,blitz,1,0,652.0,MM,0,10,74,0.0520833333333333,8,4,0,0,0
1968,online,blitz,-1,0,596.0,MM,-1,2,18,0.1666666666666666,0,0,0,0,0
1969,online,blitz,2,0,421.0,MF,0,3,13,0.0546085858585858,55,13,0,0,1
1970,online,blitz,-1,0,671.0,MM,0,20,104,0.0520833333333333,8,3,0,0,0
1971,online,blitz,4,0,312.0,MM,0,-4,-25,-0.0285527462946818,7,2,0,0,0
1972,online,blitz,0,0,340.0,MM,0,17,138,0.1412587412587412,0,0,0,0,1
1973,online,blitz,-1,0,370.0,MM,0,32,326,-0.1100521896982074,0,0,0,0,0
1974,online,blitz,0,0,387.0,MM,0,19,161,-0.0052287581699347,2,1,0,0,0
1975,online,blitz,0,0,422.0,MF,0,-2,-7,0.0984354628422425,25,13,0,0,0
1976,online,blitz,2,0,435.0,MM,0,0,4,0.1666666666666666,6,1,0,0,0
1977,online,blitz,1,0,440.0,MF,0,-4,-15,-0.1416083916083916,4,1,0,0,0
1978,online,blitz,-2,0,290.0,MM,0,-15,-119,0.0953021523178807,37,21,0,0,0
1979,online,blitz,0,0,452.0,MF,1,-2,-11,0.0,1,1,0,0,0
1980,online,blitz,0,0,456.0,MF,0,-12,-88,0.2222222222222222,55,13,0,0,0
1981,online,blitz,0,0,551.0,MM,1,-23,-128,-0.09375,20,6,0,0,0
1982,online,blitz,2,0,316.0,MM,0,24,187,0.0979381443298968,0,0,0,0,0
1983,online,blitz,-2,0,303.0,MM,0,34,334,0.0976401179941003,0,0,0,0,1
1984,online,blitz,-4,0,284.0,MM,0,-4,-7,0.1189903846153845,9,3,0,0,0
1985,online,blitz,3,0,329.0,MM,-1,3,17,0.0588235294117647,0,0,0,0,0
1986,online,blitz,0,0,370.0,MM,0,7,46,-0.001008064516129,2,2,0,0,1
1987,online,blitz,-3,0,355.0,MM,0,2,27,-0.0710526315789473,8,5,0,0,0
1988,online,blitz,0,0,460.0,MM,0,17,134,0.1301476301476301,2,1,0,0,0
1989,online,blitz,-1,0,363.0,FF,0,8,69,0.0576923076923077,0,0,0,0,0
1990,online,blitz,0,0,342.0,MM,0,0,-2,-0.1919191919191919,3,1,0,0,0
1991,online,blitz,3,0,470.0,MF,0,3,21,0.1105542452830188,2,0,0,0,0
1992,online,blitz,1,0,662.0,MM,0,-1,-8,0.1458333333333333,8,3,0,0,0
1993,online,blitz,2,0,278.0,MF,0,17,131,-0.0359271523178807,9,3,0,0,1
1994,online,blitz,0,0,624.0,MM,-1,1,7,0.0,0,0,0,0,0
1995,online,blitz,1,0,441.0,MM,0,-16,-134,0.0548245614035087,40,13,0,0,0
1996,online,blitz,1,0,628.0,MF,0,5,50,0.1885245901639344,1,1,0,0,0
1997,online,blitz,0,0,474.0,MF,0,5,27,0.1771284271284271,55,13,0,0,0
1998,online,blitz,3,0,460.0,MF,0,8,53,0.0167808219178081,9,3,0,0,0
1999,online,blitz,0,0,293.0,MM,0,26,267,0.0656956735496558,4,0,0,0,1
2000,online,blitz,1,0,367.0,MM,0,20,228,-0.0506437768240343,0,0,0,0,1
2001,online,blitz,-3,0,212.0,MF,1,-1,-9,0.0,4,2,0,0,0
2002,online,blitz,1,0,222.0,MM,0,1,-1,-0.1078431372549019,2,0,0,0,0
2003,online,blitz,0,0,421.0,MM,0,-17,-141,-0.1572966507177033,40,13,0,0,0
2004,online,blitz,-2,0,358.0,MM,1,-18,-148,-0.0878378378378378,31,9,0,0,0
2005,online,blitz,2,0,288.0,MM,0,18,144,0.2105014191106907,2,0,0,0,0
2006,online,blitz,1,0,357.0,FF,0,-4,-17,-0.0961538461538461,4,1,0,0,0
2007,online,blitz,-2,0,382.0,MF,-1,1,11,0.1363636363636363,0,0,0,0,0
2008,online,blitz,3,0,855.0,MM,0,22,178,0.0666881443298968,8,4,0,0,0
2009,online,blitz,0,0,283.0,MM,0,28,282,0.1186927495730476,10,5,0,0,0
2010,online,blitz,-2,0,314.0,MM,0,18,171,-0.0296703296703296,9,3,0,0,1
2011,online,blitz,-1,0,203.0,MM,0,15,126,0.1824352118469765,2,0,0,0,0
2012,online,blitz,1,0,773.0,FM,0,-6,-44,0.071978021978022,33,10,0,0,0
2013,online,blitz,0,0,780.0,MF,0,4,30,0.139616935483871,2,0,0,0,0
2014,online,blitz,-1,0,217.0,MM,0,14,121,-0.0109271523178807,8,5,0,0,1
2015,online,blitz,2,0,251.0,MM,0,-22,-119,0.0173611111111111,20,6,0,0,0
2016,online,blitz,1,0,282.0,MF,0,-1,2,0.1715754376215615,25,13,0,0,1
2017,online,blitz,-1,0,483.0,MF,0,-7,-49,-0.2232142857142857,9,4,0,0,0
2018,online,blitz,-4,0,427.0,MM,0,17,169,0.0697115384615384,9,3,0,0,0
2019,online,blitz,0,0,231.0,MM,0,3,28,-0.2833020637898686,0,0,0,0,0
2020,online,blitz,-2,0,244.0,MM,0,5,43,0.0042735042735042,2,1,0,0,1
2021,online,blitz,1,0,248.0,MM,1,-1,-5,-0.0999999999999999,0,0,0,0,0
2022,online,blitz,0,0,510.0,MM,0,-11,-91,0.0766824849007765,40,13,0,0,0
2023,online,blitz,-3,0,335.0,MF,0,34,330,0.1976401179941003,4,2,0,0,0
2024,online,blitz,2,0,213.0,MF,0,-6,-41,0.1497175141242938,25,13,0,0,0
2025,online,blitz,2,0,325.0,MF,0,2,8,0.0588235294117647,0,0,0,0,1
2026,online,blitz,0,0,324.0,MM,0,-17,-117,-0.1468253968253968,32,10,0,0,0
2027,online,blitz,-2,0,390.0,MM,0,7,56,-0.0555555555555555,3,0,0,0,1
2028,online,blitz,3,0,927.0,MF,0,51,450,0.4598027495517034,9,3,0,0,0
2029,online,blitz,1,0,996.0,FM,0,29,277,-0.0214912280701754,0,0,0,0,0
2030,online,blitz,0,0,1092.0,MF,-1,5,42,0.1547619047619047,0,0,0,0,0
2031,online,blitz,1,0,944.0,MM,0,1,-3,0.0309523809523809,10,4,0,0,0
2032,online,blitz,-1,0,925.0,MM,0,-2,40,0.2516233766233766,8,1,0,0,0
2033,online,blitz,0,0,924.0,MM,0,0,9,0.0277777777777777,4,1,0,0,0
2034,online,blitz,2,0,971.0,MM,-1,4,34,0.0147058823529411,0,0,0,0,0
2035,online,blitz,0,0,981.0,MF,0,25,208,0.1549636803874092,6,0,0,0,0
2036,online,blitz,1,0,598.0,MM,0,3,19,0.0439958592132504,2,2,0,0,1
2037,online,blitz,3,0,562.0,MM,0,0,7,-0.1893939393939393,0,0,0,0,0
2038,online,blitz,0,0,485.0,MM,-1,3,13,0.1923076923076923,0,0,0,0,1
2039,online,blitz,2,0,673.0,MM,0,6,56,-0.0735294117647058,1,0,0,0,0
2040,online,blitz,2,0,592.0,MM,-1,55,478,0.3169456066945606,0,0,0,0,0
2041,online,blitz,-1,0,550.0,FM,0,51,433,-0.0246288209606987,4,0,0,0,0
2042,online,blitz,1,0,519.0,FF,0,30,278,0.3177944862155388,0,0,0,0,0
2043,online,blitz,1,0,506.0,MF,0,-7,-36,0.0586080586080586,17,4,0,0,0
2044,online,blitz,-1,0,504.0,FM,0,8,43,0.0988372093023256,12,3,0,0,0
2045,online,blitz,2,0,796.0,MM,0,-3,-7,0.3333333333333333,4,1,0,0,0
2046,online,blitz,-1,0,453.0,MF,0,0,41,-0.0746922024623804,17,3,0,0,0
2047,online,blitz,2,0,347.0,MM,0,-2,13,0.2505030181086519,20,13,0,0,1
2048,online,blitz,1,0,372.0,MM,0,-18,-171,-0.0965608465608465,25,8,0,0,0
2049,online,blitz,1,0,460.0,MM,-1,6,42,0.1309523809523809,0,0,0,0,0
2050,online,blitz,2,0,737.0,MM,0,5,18,0.2126398946675445,10,1,0,0,0
2051,online,blitz,0,0,939.0,MM,0,0,28,0.033833275200558,44,20,0,0,0
2052,online,blitz,2,0,984.0,MM,-1,17,137,0.1277372262773722,0,0,0,0,0
2053,online,blitz,-1,0,249.0,MF,0,-25,-243,0.0274436090225563,33,4,0,0,0
2054,online,blitz,0,0,243.0,MM,0,3,25,-0.3186274509803922,0,0,0,0,0
2055,online,blitz,2,0,351.0,MM,0,-21,-168,-0.1392073778664008,8,5,0,0,0
2056,online,blitz,1,0,311.0,FM,-1,55,458,0.1353711790393013,0,0,0,0,0
2057,online,blitz,-3,0,613.0,MM,0,2,34,0.0443230115361262,4,1,0,0,0
2058,online,blitz,-1,0,250.0,MM,1,-12,-83,-0.1265060240963855,27,15,0,0,0
2059,online,blitz,1,0,209.0,MM,0,-34,-248,-0.1949311639549437,22,9,0,0,1
2060,online,blitz,-1,0,460.0,MF,0,7,51,0.0352112676056337,12,3,0,0,0
2061,online,blitz,1,0,330.0,MF,0,12,105,0.1121122262773722,9,2,0,0,1
2062,online,blitz,2,0,323.0,MM,0,1,2,-0.0804195804195804,0,0,0,0,0
2063,online,blitz,0,0,542.0,MM,0,0,0,0.0,0,0,0,0,0
2064,online,blitz,-2,0,875.0,MM,0,6,78,0.1380402384500745,8,1,0,0,0
2065,online,blitz,0,0,810.0,MM,0,-2,-2,0.1428571428571429,4,1,0,0,0
2066,online,blitz,0,0,680.0,MM,-1,7,84,0.2857142857142857,0,0,0,0,0
2067,online,blitz,1,0,317.0,MF,0,-1,2,-0.0009191176470588,9,2,0,0,0
2068,online,blitz,3,0,223.0,MM,0,17,196,0.0190732662690287,22,9,0,0,1
2069,online,blitz,0,0,317.0,MM,0,5,47,0.0866510538641686,2,1,0,0,0
2070,online,blitz,0,0,382.0,MF,1,-12,-78,-0.0961538461538461,17,4,0,0,0
2071,online,blitz,0,0,451.0,MM,0,-13,-76,-0.2216312056737588,44,20,0,0,0
2072,online,blitz,1,0,506.0,MM,0,8,67,0.1265060240963855,4,1,0,0,1
2073,online,blitz,0,0,466.0,MF,0,4,35,0.369047619047619,0,0,0,0,1
2074,online,blitz,3,0,204.0,MM,0,26,242,0.0012676405928656,8,5,0,0,0
2075,online,blitz,2,0,315.0,FM,0,29,273,-0.1464912280701754,1,0,0,0,0
2076,online,blitz,1,0,663.0,MF,0,1,14,0.2976190476190476,9,3,0,0,0
2077,online,blitz,0,0,245.0,MM,0,-3,-16,0.1733333333333333,4,0,0,0,1
2078,online,blitz,-1,0,301.0,MM,0,-6,-36,-0.0525902668759812,3,1,0,0,0
2079,online,blitz,1,0,517.0,MM,1,-2,-8,-0.125,0,0,0,0,1
2080,online,blitz,-1,0,342.0,MF,1,-1,-7,0.2142857142857143,0,0,0,0,0
2081,online,blitz,1,0,297.0,MM,0,6,51,0.1369198799353498,20,13,0,0,0
2082,online,blitz,1,0,604.0,MF,0,16,130,0.3420229405630866,0,0,0,0,1
2083,online,blitz,2,0,249.0,MM,-1,4,34,0.0147058823529411,0,0,0,0,0
2084,online,blitz,2,0,370.0,MM,0,-30,-214,-0.1214017521902377,22,9,0,0,0
2085,online,blitz,-1,0,289.0,MF,0,-11,-68,0.078345406023637,17,3,0,0,0
2086,online,blitz,1,0,586.0,MM,1,-4,-16,0.0,4,1,0,0,0
2087,online,blitz,-2,0,400.0,MM,0,0,15,-0.0304232804232804,4,1,0,0,1
2088,online,blitz,0,0,352.0,MM,-1,20,189,0.1798941798941798,0,0,0,0,0
2089,online,blitz,1,0,424.0,MM,1,-5,-45,-0.0999999999999999,10,4,0,0,0
2090,online,blitz,0,0,659.0,MM,0,0,10,-0.2083333333333333,0,0,0,0,0
2091,online,blitz,0,0,201.0,MF,0,-24,-201,0.1822055137844611,33,4,0,0,0
2092,online,blitz,-1,0,224.0,MM,-1,2,14,0.1428571428571429,0,0,0,0,1
2093,online,blitz,2,0,210.0,MM,0,-1,-2,0.0606060606060606,0,0,0,0,0
2094,online,blitz,-1,0,284.0,MM,1,-12,-83,-0.1265060240963855,27,15,0,0,0
2095,online,blitz,-1,0,395.0,MF,1,-2,-20,0.0,12,3,0,0,0
2096,online,blitz,-1,0,344.0,MM,0,27,218,0.3990112994350283,2,0,0,0,0
