,upset_score,tournament_id,left_fide_id,left_rtg,right_fide_id,right_rtg,location,medium,time_control
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,465887,1417,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,465887,1417,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,465887,1417,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,465887,1417,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,465887,1417,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,465887,1417,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,14187914,1948,4511417,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,14187914,1948,4511417,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,14187914,1948,4511417,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,14187914,1948,4511417,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14351315,1407,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14351315,1407,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14351315,1407,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14351315,1407,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14351315,1407,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14351315,1407,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,2825651,1932,343272007,1403,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,2825651,1932,343272007,1403,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,2825651,1932,343272007,1403,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,2825651,1932,343272007,1403,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,2825651,1932,343272007,1403,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,2825651,1932,343272007,1403,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633595,11620161,1402,12832251,1928,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633595,11620161,1402,12832251,1928,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633595,11620161,1402,12832251,1928,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633595,11620161,1402,12832251,1928,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,14637847,1917,358211008,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,14637847,1917,358211008,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,14637847,1917,358211008,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,14637847,1917,358211008,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,465585,1401,13728911,1848,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,465585,1401,13728911,1848,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,465585,1401,13728911,1848,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,465585,1401,13728911,1848,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,21881413,1835,46672940,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,21881413,1835,46672940,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,21881413,1835,46672940,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,21881413,1835,46672940,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,21881413,1835,46672940,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,21881413,1835,46672940,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,14643723,1349,34100270,1823,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,14643723,1349,34100270,1823,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,14643723,1349,34100270,1823,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,14643723,1349,34100270,1823,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,14643723,1349,34100270,1823,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,14643723,1349,34100270,1823,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,0.0,633595,44507356,1779,3457427,1286,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,536.0,633595,14334453,1218,5904390,1754,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,536.0,633595,14334453,1218,5904390,1754,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,536.0,633595,14334453,1218,5904390,1754,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,536.0,633595,14334453,1218,5904390,1754,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,536.0,633595,14334453,1218,5904390,1754,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,536.0,633595,14334453,1218,5904390,1754,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,0.0,633595,486973,1745,14330938,1158,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,0.0,633595,486973,1745,14330938,1158,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,0.0,633595,486973,1745,14330938,1158,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,0.0,633595,486973,1745,14330938,1158,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,0.0,633595,486973,1745,14330938,1158,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,0.0,633595,486973,1745,14330938,1158,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,0.0,633595,14333325,1135,13728873,1706,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,0.0,633595,14333325,1135,13728873,1706,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,0.0,633595,14333325,1135,13728873,1706,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14638541,1683,5401062,1106,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,34607684,1070,1666274,1680,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,34607684,1070,1666274,1680,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,34607684,1070,1666274,1680,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,34607684,1070,1666274,1680,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,462489,1645,42124158,1045,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,462489,1645,42124158,1045,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,462489,1645,42124158,1045,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,462489,1645,42124158,1045,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,343104389,0,480630,1543,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,343104389,0,480630,1543,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,343104389,0,480630,1543,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,343104389,0,480630,1543,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,117.0,633595,42124140,1368,42124077,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,117.0,633595,42124140,1368,42124077,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,117.0,633595,42124140,1368,42124077,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,117.0,633595,42124140,1368,42124077,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,16224477,2186,44507356,1779,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,34100270,1823,21874697,1984,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,34100270,1823,21874697,1984,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,34100270,1823,21874697,1984,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,34100270,1823,21874697,1984,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,34100270,1823,21874697,1984,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,34100270,1823,21874697,1984,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,12831026,1955,486973,1745,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,12831026,1955,486973,1745,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,12831026,1955,486973,1745,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,12831026,1955,486973,1745,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,12831026,1955,486973,1745,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,12831026,1955,486973,1745,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,13728873,1706,14187914,1948,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,13728873,1706,14187914,1948,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,13728873,1706,14187914,1948,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,13728873,1706,14187914,1948,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,13728873,1706,14187914,1948,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633595,13728873,1706,14187914,1948,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633595,14176726,1935,14638541,1683,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,1666274,1680,2825651,1932,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,1666274,1680,2825651,1932,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,1666274,1680,2825651,1932,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,1666274,1680,2825651,1932,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,1666274,1680,2825651,1932,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633595,1666274,1680,2825651,1932,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,141.5,633595,12832251,1928,462489,1645,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,141.5,633595,12832251,1928,462489,1645,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,141.5,633595,12832251,1928,462489,1645,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,141.5,633595,12832251,1928,462489,1645,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,480630,1543,14637847,1917,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,480630,1543,14637847,1917,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,480630,1543,14637847,1917,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633595,480630,1543,14637847,1917,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,13728911,1848,14334453,1218,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,13728911,1848,14334453,1218,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,13728911,1848,14334453,1218,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633595,13728911,1848,14334453,1218,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,42124077,1251,21881413,1835,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,42124077,1251,21881413,1835,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,42124077,1251,21881413,1835,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,42124077,1251,21881413,1835,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,42124077,1251,21881413,1835,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,0.0,633595,42124077,1251,21881413,1835,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,5904390,1754,42124140,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,5904390,1754,42124140,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,5904390,1754,42124140,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,5904390,1754,42124140,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,5904390,1754,42124140,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633595,5904390,1754,42124140,1368,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,120.0,633595,46672940,1368,14554011,1488,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,120.0,633595,46672940,1368,14554011,1488,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,120.0,633595,46672940,1368,14554011,1488,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,120.0,633595,46672940,1368,14554011,1488,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633595,14328666,1477,14643723,1349,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,131.0,633595,3457427,1286,465887,1417,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,131.0,633595,3457427,1286,465887,1417,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,131.0,633595,3457427,1286,465887,1417,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,131.0,633595,3457427,1286,465887,1417,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,0.0,633595,4511417,1407,14333325,1135,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,0.0,633595,4511417,1407,14333325,1135,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14330938,1158,14351315,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14330938,1158,14351315,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14330938,1158,14351315,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14330938,1158,14351315,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14330938,1158,14351315,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633595,14330938,1158,14351315,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,343272007,1403,34607684,1070,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,343272007,1403,34607684,1070,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,343272007,1403,34607684,1070,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633595,343272007,1403,34607684,1070,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,5401062,1106,11620161,1402,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,5401062,1106,11620161,1402,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,5401062,1106,11620161,1402,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,5401062,1106,11620161,1402,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,5401062,1106,11620161,1402,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633595,5401062,1106,11620161,1402,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,358211008,1401,343104389,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,358211008,1401,343104389,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,358211008,1401,343104389,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633595,358211008,1401,343104389,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633595,42124158,1045,465585,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633595,42124158,1045,465585,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633595,42124158,1045,465585,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633595,42124158,1045,465585,1401,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,127.0,633595,2825651,1932,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,127.0,633595,2825651,1932,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,127.0,633595,2825651,1932,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,127.0,633595,2825651,1932,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,127.0,633595,2825651,1932,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,127.0,633595,2825651,1932,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14176726,1935,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,14637847,1917,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,14637847,1917,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,14637847,1917,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,0.0,633595,14637847,1917,12831026,1955,"Rhodes, Greece",offline,"10'/game & 5""/move"
